id,diedAt,country
HA7627,1263,MACROREG-IRAQ
HA7628,1264,MACROREG-RUM
HA7629,1264,MACROREG-RUM
HA7630,1266,MACROREG-RUM
HA7631,1264,MACROREG-INDIA
HA7632,1265,MACROREG-RUM
HA7633,1266,MACROREG-EGYPT
HA7634,1267,MACROREG-RUM
HA7635,1267,MACROREG-RUM
HA7636,1267,MACROREG-RUM
HA7637,1268,MACROREG-ARABIA
HA7638,1268,MACROREG-IRAN
HA7639,1268,MACROREG-EGYPT
HA7640,1268,MACROREG-IRAN
HA7641,1269,MACROREG-RUM
HA7642,1269,MACROREG-RUM
HA7643,1269,MACROREG-EGYPT
HA7644,1270,MACROREG-INDIA
HA7645,1271,MACROREG-RUM
HA7646,1269,MACROREG-RUM
HA7647,1271,MACROREG-IRAN
HA7648,1272,MACROREG-RUM
HA7649,1273,MACROREG-IRAQ
HA7650,1274,MACROREG-EGYPT
HA7651,1274,MACROREG-RUM
HA7652,1275,MACROREG-RUM
HA7653,1275,MACROREG-RUM
HA7654,1272,MACROREG-IRAN
HA7655,1273,MACROREG-IRAQ
HA7656,1273,MACROREG-EGYPT
HA7656,1273,MACROREG-RUM
HA7657,1274,MACROREG-RUM
HA7658,1276,MACROREG-MAGHRIB
HA7659,1277,MACROREG-SYRIA
HA7661,1278,MACROREG-MAGHRIB
HA7662,1278,MACROREG-RUM
HA7663,1278,MACROREG-INDIA
HA7663,1278,MACROREG-IRAN
HA7666,1278,MACROREG-RUM
HA7668,1280,MACROREG-SARABIA
HA7669,1281,MACROREG-IRAN
HA7670,1283,MACROREG-SARABIA
HA7671,1284,MACROREG-RUM
HA7672,1284,MACROREG-MAGHRIB
HA7673,1285,MACROREG-MAGHRIB
HA7673,1285,MACROREG-SYRIA
HA7674,1285,MACROREG-RUM
HA7675,1285,MACROREG-MAGHRIB
HA7676,1286,MACROREG-IRAN
HA7677,1286,MACROREG-INDIA
HA7677,1286,MACROREG-IRAN
HA7678,1287,MACROREG-SYRIA
HA7679,1285,MACROREG-RUM
HA7681,1288,MACROREG-EGYPT
HA7682,1288,MACROREG-EGYPT
HA7683,1288,MACROREG-IRAN
HA7684,1288,MACROREG-SARABIA
HA7685,1289,MACROREG-EGYPT
HA7686,1292,MACROREG-IRAN
HA7687,1293,MACROREG-INDIA
HA7687,1293,MACROREG-IRAN
HA7688,1293,MACROREG-EGYPT
HA7689,1294,MACROREG-EGYPT
HA7690,1294,MACROREG-MAGHRIB
HA7691,1294,MACROREG-MAGHRIB
HA7692,1295,MACROREG-RUM
HA7693,1297,MACROREG-MAGHRIB
HA7694,1299,MACROREG-RUM
HA7694,1299,MACROREG-SYRIA
HA7696,1296,MACROREG-RUM
HA7698,1299,MACROREG-EGYPT
HA7699,1299,MACROREG-INDIA
HA7700,1299,MACROREG-RUM
HA7701,1300,MACROREG-EGYPT
HA7702,1301,MACROREG-RUM
HA7703,1301,MACROREG-ARABIA
HA7706,1300,MACROREG-RUM
HA7707,1302,MACROREG-RUM
HA7708,1302,MACROREG-RUM
HA7709,1302,MACROREG-RUM
HA7710,1304,MACROREG-INDIA
HA7711,1304,MACROREG-MAGHRIB
HA7712,1304,MACROREG-EGYPT
HA7714,1305,MACROREG-EGYPT
HA7715,1304,MACROREG-RUM
HA7718,1306,MACROREG-EGYPT
HA7719,1306,MACROREG-SYRIA
HA7720,1306,MACROREG-EGYPT
HA7720,1306,MACROREG-SYRIA
HA7721,1307,MACROREG-SYRIA
HA7722,1307,MACROREG-EGYPT
HA7722,1307,MACROREG-MAGHRIB
HA7723,1307,MACROREG-INDIA
HA7723,1307,MACROREG-MAWARANNAHR
HA7724,1306,MACROREG-RUM
HA7726,1307,MACROREG-INDIA
HA7727,1309,MACROREG-EGYPT
HA7728,0,MACROREG-EGYPT
HA7729,1309,MACROREG-EGYPT
HA7730,1305,MACROREG-INDIA
HA7731,0,MACROREG-ARABIA
HA7731,0,MACROREG-EGYPT
HA7732,1308,MACROREG-RUM
HA7733,1308,MACROREG-ARABIA
HA7733,1308,MACROREG-RUM
HA7734,1309,MACROREG-RUM
HA7735,1310,MACROREG-MAGHRIB
HA7736,1310,MACROREG-IRAN
HA7736,1310,MACROREG-MAGHRIB
HA7737,1310,MACROREG-EGYPT
HA7739,1242,MACROREG-ARABIA
HA7739,1242,MACROREG-EGYPT
HA7740,1309,MACROREG-IRAN
HA7740,1309,MACROREG-RUM
HA7741,7,MACROREG-IRAN
HA7742,1311,MACROREG-MAGHRIB
HA7743,1311,MACROREG-SYRIA
HA7744,1311,MACROREG-INDIA
HA7745,1311,MACROREG-RUM
HA7746,1312,MACROREG-ANDALUS
HA7747,1313,MACROREG-EGYPT
HA7748,1314,MACROREG-RUM
HA7749,1315,MACROREG-ARABIA
HA7749,1315,MACROREG-EGYPT
HA7750,1313,MACROREG-RUM
HA7751,1316,MACROREG-SARABIA
HA7752,1316,MACROREG-EGYPT
HA7753,1316,MACROREG-RUM
HA7754,1317,MACROREG-INDIA
HA7754,1317,MACROREG-IRAN
HA7755,1318,MACROREG-RUM
HA7757,1319,MACROREG-RUM
HA7758,1319,MACROREG-RUM
HA7759,0,MACROREG-EGYPT
HA7760,0,MACROREG-MAGHRIB
HA7761,1321,MACROREG-RUM
HA7762,1322,MACROREG-INDIA
HA7763,1321,MACROREG-SYRIA
HA7764,1326,MACROREG-RUM
HA7765,1247,MACROREG-SYRIA
HA7766,1290,MACROREG-RUM
HA7767,1263,MACROREG-MAGHRIB
HA7767,1263,MACROREG-SYRIA
HA7768,0,MACROREG-MAGHRIB
HA7769,1321,MACROREG-ARABIA
HA7769,1321,MACROREG-MAGHRIB
HA7769,1321,MACROREG-RUM
HA7770,1320,MACROREG-RUM
HA7771,1327,MACROREG-RUM
HA7772,1323,MACROREG-MAGHRIB
HA7773,1329,MACROREG-RUM
HA7775,1259,MACROREG-SYRIA
HA7777,421,MACROREG-IRAN
HA7778,460,MACROREG-IRAN
HA7779,500,MACROREG-IRAN
HA7780,507,MACROREG-IRAN
HA7780,507,MACROREG-MAWARANNAHR
HA7781,495,MACROREG-IRAQ
HA7784,538,MACROREG-MAWARANNAHR
HA7785,553,MACROREG-EGYPT
HA7786,548,MACROREG-IRAN
HA7787,568,MACROREG-MAWARANNAHR
HA7788,585,MACROREG-IRAN
HA7789,592,MACROREG-IRAQ
HA7791,606,MACROREG-MAWARANNAHR
HA7792,609,MACROREG-MAWARANNAHR
HA7793,616,MACROREG-MAWARANNAHR
HA7794,635,MACROREG-IRAN
HA7794,635,MACROREG-SYRIA
HA7795,616,MACROREG-RUM
HA7795,616,MACROREG-SYRIA
HA7796,636,MACROREG-MAWARANNAHR
HA7798,656,MACROREG-IRAQ
HA7799,671,MACROREG-MAWARANNAHR
HA7802,681,MACROREG-ANDALUS
HA7803,682,MACROREG-SYRIA
HA7805,700,MACROREG-MAWARANNAHR
HA7806,710,MACROREG-IRAN
HA7806,710,MACROREG-IRAQ
HA7808,723,MACROREG-MAWARANNAHR
HA7810,725,MACROREG-SYRIA
HA7812,728,MACROREG-IRAN
HA7814,735,MACROREG-IRAN
HA7814,735,MACROREG-SYRIA
HA7815,742,MACROREG-IRAN
HA7816,733,MACROREG-IRAQ
HA7818,745,MACROREG-IRAN
HA7819,749,MACROREG-EGYPT
HA7819,749,MACROREG-IRAN
HA7820,757,MACROREG-INDIA
HA7821,777,MACROREG-RUM
HA7821,777,MACROREG-SYRIA
HA7823,798,MACROREG-INDIA
HA7823,798,MACROREG-SARABIA
HA7824,801,MACROREG-EGYPT
HA7825,806,MACROREG-IRAN
HA7826,807,MACROREG-IRAN
HA7827,808,MACROREG-MAWARANNAHR
HA7828,823,MACROREG-RUM
HA7829,834,MACROREG-EGYPT
HA7829,834,MACROREG-SYRIA
HA7831,850,MACROREG-IRAN
HA7832,872,MACROREG-IRAN
HA7832,872,MACROREG-RUM
HA7833,879,MACROREG-RUM
HA7834,887,MACROREG-INDIA
HA7834,887,MACROREG-IRAN
HA7835,891,MACROREG-INDIA
HA7836,892,MACROREG-IRAN
HA7836,892,MACROREG-RUM
HA7837,902,MACROREG-EGYPT
HA7838,911,MACROREG-RUM
HA7839,910,MACROREG-RUM
HA7840,925,MACROREG-RUM
HA7842,932,MACROREG-IRAN
HA7843,931,MACROREG-RUM
HA7844,938,MACROREG-RUM
HA7845,956,MACROREG-RUM
HA7846,970,MACROREG-ARABIA
HA7846,970,MACROREG-IRAN
HA7847,973,MACROREG-INDIA
HA7847,973,MACROREG-IRAN
HA7847,973,MACROREG-SYRIA
HA7848,976,MACROREG-EGYPT
HA7848,976,MACROREG-RUM
HA7849,983,MACROREG-RUM
HA7850,983,MACROREG-RUM
HA7851,978,MACROREG-RUM
HA7852,990,MACROREG-RUM
HA7853,999,MACROREG-INDIA
HA7853,999,MACROREG-IRAN
HA7854,1000,MACROREG-RUM
HA7855,1003,MACROREG-SYRIA
HA7856,1006,MACROREG-RUM
HA7856,1006,MACROREG-SYRIA
HA7857,1010,MACROREG-RUM
HA7858,1020,MACROREG-INDIA
HA7859,1025,MACROREG-RUM
HA7860,1026,MACROREG-ARABIA
HA7860,1026,MACROREG-MAGHRIB
HA7860,1026,MACROREG-RUM
HA7861,1030,MACROREG-RUM
HA7862,1038,MACROREG-RUM
HA7863,1043,MACROREG-SYRIA
HA7864,1062,MACROREG-INDIA
HA7865,1064,MACROREG-RUM
HA7866,1067,MACROREG-SYRIA
HA7867,1069,MACROREG-RUM
HA7868,1082,MACROREG-IRAQ
HA7868,1082,MACROREG-SYRIA
HA7869,1066,MACROREG-RUM
HA7870,1078,MACROREG-RUM
HA7872,1099,MACROREG-RUM
HA7872,1099,MACROREG-SYRIA
HA7873,1100,MACROREG-IRAN
HA7874,1105,MACROREG-RUM
HA7875,1149,MACROREG-RUM
HA7876,1173,MACROREG-IRAN
HA7876,1173,MACROREG-SYRIA
HA7877,1195,MACROREG-EGYPT
HA7878,1077,MACROREG-IRAN
HA7879,1130,MACROREG-IRAN
HA7880,1176,MACROREG-RUM
HA7881,1223,MACROREG-RUM
HA7882,1223,MACROREG-RUM
HA7883,1226,MACROREG-EGYPT
HA7883,1226,MACROREG-MAGHRIB
HA7884,1222,MACROREG-RUM
HA7885,1263,MACROREG-IRAN
HA7886,1260,MACROREG-INDIA
HA7887,1266,MACROREG-RUM
HA7888,1268,MACROREG-IRAQ
HA7888,1268,MACROREG-RUM
HA7890,1270,MACROREG-IRAQ
HA7890,1270,MACROREG-RUM
HA7892,1292,MACROREG-SYRIA
HA7893,1295,MACROREG-EGYPT
HA7894,1297,MACROREG-EGYPT
HA7895,1303,MACROREG-EGYPT
HA7896,1305,MACROREG-SYRIA
HA7897,855,MACROREG-EGYPT
HA7898,867,MACROREG-IRAN
HA7899,1305,MACROREG-IRAQ
HA7900,1311,MACROREG-EGYPT
HA7901,1311,MACROREG-EGYPT
HA7902,0,MACROREG-EGYPT
HA7903,1321,MACROREG-SYRIA
HA7904,1091,MACROREG-RUM
HA7905,461,MACROREG-IRAQ
HA7907,658,MACROREG-MAWARANNAHR
HA7908,1230,MACROREG-MAGHRIB
HA7909,630,MACROREG-IRAN
HA7910,1295,MACROREG-EGYPT
HA7911,969,MACROREG-EGYPT
HA7913,1030,MACROREG-EGYPT
HA7913,1030,MACROREG-RUM
HA7914,1092,MACROREG-IRAQ
HA7915,1132,MACROREG-MAWARANNAHR
HA7915,1132,MACROREG-SYRIA
HA7916,1215,MACROREG-INDIA
HA7917,1290,MACROREG-EGYPT
HA7918,940,MACROREG-IRAN
HA7919,1020,MACROREG-INDIA
HA7920,1104,MACROREG-ARABIA
HA7920,1104,MACROREG-RUM
HA7921,1136,MACROREG-RUM
HA7922,1155,MACROREG-SYRIA
HA7924,647,MACROREG-SYRIA
HA7926,195,MACROREG-IRAQ
HA7927,450,MACROREG-SYRIA
HA7929,1033,MACROREG-SYRIA
HA7930,440,MACROREG-ANDALUS
HA7931,515,MACROREG-ANDALUS
HA7932,815,MACROREG-EGYPT
HA7932,815,MACROREG-SYRIA
HA7933,228,MACROREG-IRAQ
HA7934,468,MACROREG-IRAQ
HA7935,515,MACROREG-INDIA
HA7936,520,MACROREG-IRAN
HA7936,520,MACROREG-MAWARANNAHR
HA7939,578,MACROREG-IRAN
HA7939,578,MACROREG-SYRIA
HA7940,599,MACROREG-SYRIA
HA7941,604,MACROREG-SARABIA
HA7942,612,MACROREG-SYRIA
HA7944,711,MACROREG-EGYPT
HA7944,711,MACROREG-IRAQ
HA7945,748,MACROREG-EGYPT
HA7945,748,MACROREG-IRAN
HA7946,792,MACROREG-IRAN
HA7946,792,MACROREG-MAWARANNAHR
HA7947,897,MACROREG-IRAN
HA7948,792,MACROREG-IRAN
HA7948,792,MACROREG-MAWARANNAHR
HA7949,905,MACROREG-IRAN
HA7950,935,MACROREG-IRAN
HA7951,946,MACROREG-IRAN
HA7953,1066,MACROREG-INDIA
HA7953,1066,MACROREG-IRAN
HA7954,1119,MACROREG-MAGHRIB
HA7955,1191,MACROREG-RUM
HA7956,0,MACROREG-EGYPT
HA7957,208,MACROREG-IRAQ
HA7958,261,MACROREG-IRAN
HA7959,545,MACROREG-SARABIA
HA7960,555,MACROREG-SYRIA
HA7961,353,MACROREG-ANDALUS
HA7961,353,MACROREG-ARABIA
HA7961,353,MACROREG-EGYPT
HA7962,395,MACROREG-ANDALUS
HA7963,738,MACROREG-SYRIA
HA7965,809,MACROREG-RUM
HA7966,842,MACROREG-RUM
HA7967,871,MACROREG-SYRIA
HA7968,893,MACROREG-RUM
HA7969,901,MACROREG-RUM
HA7970,911,MACROREG-RUM
HA7971,919,MACROREG-RUM
HA7972,919,MACROREG-RUM
HA7973,935,MACROREG-RUM
HA7973,935,MACROREG-SYRIA
HA7974,944,MACROREG-RUM
HA7975,962,MACROREG-RUM
HA7976,968,MACROREG-RUM
HA7977,971,MACROREG-ARABIA
HA7977,971,MACROREG-RUM
HA7978,975,MACROREG-RUM
HA7979,977,MACROREG-RUM
HA7980,977,MACROREG-RUM
HA7981,979,MACROREG-RUM
HA7982,981,MACROREG-RUM
HA7983,973,MACROREG-RUM
HA7984,991,MACROREG-RUM
HA7985,992,MACROREG-ARABIA
HA7986,993,MACROREG-RUM
HA7988,999,MACROREG-RUM
HA7988,999,MACROREG-SYRIA
HA7989,993,MACROREG-RUM
HA7990,998,MACROREG-RUM
HA7991,1000,MACROREG-RUM
HA7991,1000,MACROREG-SYRIA
HA7992,1004,MACROREG-RUM
HA7993,1004,MACROREG-ARABIA
HA7993,1004,MACROREG-RUM
HA7994,1004,MACROREG-RUM
HA7995,1006,MACROREG-RUM
HA7996,1008,MACROREG-RUM
HA7997,1008,MACROREG-RUM
HA7998,1005,MACROREG-RUM
HA7999,1008,MACROREG-RUM
HA8000,1015,MACROREG-RUM
HA8001,1017,MACROREG-RUM
HA8002,1020,MACROREG-RUM
HA8003,1022,MACROREG-RUM
HA8004,1025,MACROREG-ARABIA
HA8004,1025,MACROREG-RUM
HA8005,1025,MACROREG-RUM
HA8006,1060,MACROREG-RUM
HA8007,1035,MACROREG-RUM
HA8008,1038,MACROREG-EGYPT
HA8009,1040,MACROREG-RUM
HA8010,1050,MACROREG-RUM
HA8011,1050,MACROREG-RUM
HA8012,1055,MACROREG-RUM
HA8013,1067,MACROREG-RUM
HA8014,1061,MACROREG-SYRIA
HA8015,1080,MACROREG-ARABIA
HA8015,1080,MACROREG-RUM
HA8016,1085,MACROREG-RUM
HA8017,1086,MACROREG-EGYPT
HA8017,1086,MACROREG-RUM
HA8018,1090,MACROREG-RUM
HA8019,1091,MACROREG-ARABIA
HA8019,1091,MACROREG-SYRIA
HA8020,1093,MACROREG-EGYPT
HA8020,1093,MACROREG-RUM
HA8021,1093,MACROREG-EGYPT
HA8021,1093,MACROREG-RUM
HA8022,1097,MACROREG-RUM
HA8023,1098,MACROREG-RUM
HA8024,1100,MACROREG-RUM
HA8025,1101,MACROREG-RUM
HA8026,1103,MACROREG-RUM
HA8027,1094,MACROREG-RUM
HA8028,1099,MACROREG-RUM
HA8029,1105,MACROREG-RUM
HA8030,1108,MACROREG-RUM
HA8031,1199,MACROREG-RUM
HA8032,1114,MACROREG-RUM
HA8033,1115,MACROREG-RUM
HA8034,1118,MACROREG-EGYPT
HA8034,1118,MACROREG-RUM
HA8036,1123,MACROREG-ARABIA
HA8036,1123,MACROREG-SARABIA
HA8036,1123,MACROREG-SYRIA
HA8037,1123,MACROREG-RUM
HA8038,1128,MACROREG-RUM
HA8038,1128,MACROREG-SYRIA
HA8039,1129,MACROREG-RUM
HA8040,1129,MACROREG-RUM
HA8041,1130,MACROREG-RUM
HA8042,1136,MACROREG-RUM
HA8043,1137,MACROREG-RUM
HA8044,1139,MACROREG-RUM
HA8045,1144,MACROREG-RUM
HA8046,1146,MACROREG-RUM
HA8047,1148,MACROREG-RUM
HA8048,1151,MACROREG-RUM
HA8049,1155,MACROREG-EGYPT
HA8049,1155,MACROREG-RUM
HA8050,1140,MACROREG-RUM
HA8050,1140,MACROREG-SYRIA
HA8051,1143,MACROREG-IRAN
HA8052,1145,MACROREG-RUM
HA8054,1148,MACROREG-RUM
HA8055,1155,MACROREG-EGYPT
HA8056,1156,MACROREG-RUM
HA8057,1159,MACROREG-RUM
HA8058,1160,MACROREG-EGYPT
HA8058,1160,MACROREG-RUM
HA8060,1162,MACROREG-SYRIA
HA8061,1164,MACROREG-RUM
HA8062,1173,MACROREG-IRAQ
HA8062,1173,MACROREG-RUM
HA8063,1175,MACROREG-RUM
HA8064,1176,MACROREG-RUM
HA8065,1178,MACROREG-EGYPT
HA8065,1178,MACROREG-SYRIA
HA8066,1170,MACROREG-RUM
HA8068,1178,MACROREG-RUM
HA8069,1181,MACROREG-RUM
HA8070,1183,MACROREG-SYRIA
HA8071,1184,MACROREG-RUM
HA8072,1185,MACROREG-RUM
HA8072,1185,MACROREG-SYRIA
HA8073,1179,MACROREG-RUM
HA8074,1186,MACROREG-RUM
HA8075,1190,MACROREG-RUM
HA8076,1186,MACROREG-RUM
HA8077,1188,MACROREG-RUM
HA8078,1192,MACROREG-EGYPT
HA8079,1196,MACROREG-ARABIA
HA8079,1196,MACROREG-RUM
HA8080,1198,MACROREG-RUM
HA8082,1203,MACROREG-EGYPT
HA8082,1203,MACROREG-RUM
HA8083,1204,MACROREG-RUM
HA8084,1205,MACROREG-ARABIA
HA8084,1205,MACROREG-SYRIA
HA8085,1205,MACROREG-RUM
HA8086,1207,MACROREG-RUM
HA8087,1209,MACROREG-RUM
HA8088,1210,MACROREG-SYRIA
HA8089,1213,MACROREG-EGYPT
HA8091,1215,MACROREG-RUM
HA8092,1218,MACROREG-RUM
HA8093,1221,MACROREG-EGYPT
HA8094,1227,MACROREG-RUM
HA8095,1230,MACROREG-EGYPT
HA8096,1240,MACROREG-EGYPT
HA8096,1240,MACROREG-RUM
HA8097,1244,MACROREG-RUM
HA8098,1244,MACROREG-RUM
HA8100,1228,MACROREG-RUM
HA8102,1247,MACROREG-RUM
HA8104,1247,MACROREG-RUM
HA8105,1249,MACROREG-RUM
HA8106,1256,MACROREG-RUM
HA8107,1262,MACROREG-ARABIA
HA8107,1262,MACROREG-RUM
HA8108,1262,MACROREG-EGYPT
HA8109,1265,MACROREG-RUM
HA8110,1251,MACROREG-RUM
HA8111,1256,MACROREG-RUM
HA8112,1252,MACROREG-RUM
HA8113,1260,MACROREG-RUM
HA8114,1212,MACROREG-ARABIA
HA8114,1212,MACROREG-RUM
HA8115,1271,MACROREG-RUM
HA8116,1275,MACROREG-RUM
HA8118,1284,MACROREG-RUM
HA8119,1291,MACROREG-RUM
HA8120,1267,MACROREG-RUM
HA8121,1282,MACROREG-MAGHRIB
HA8122,1283,MACROREG-RUM
HA8123,1290,MACROREG-RUM
HA8124,1293,MACROREG-EGYPT
HA8125,1294,MACROREG-RUM
HA8126,1270,MACROREG-RUM
HA8127,1300,MACROREG-RUM
HA8128,1302,MACROREG-EGYPT
HA8129,1305,MACROREG-EGYPT
HA8130,1307,MACROREG-RUM
HA8131,0,MACROREG-RUM
HA8131,0,MACROREG-SYRIA
HA8132,1294,MACROREG-RUM
HA8133,1295,MACROREG-ARABIA
HA8133,1295,MACROREG-RUM
HA8134,1304,MACROREG-ARABIA
HA8134,1304,MACROREG-RUM
HA8135,1312,MACROREG-IRAN
HA8135,1312,MACROREG-RUM
HA8136,1317,MACROREG-RUM
HA8136,1317,MACROREG-SYRIA
HA8137,1313,MACROREG-RUM
HA8139,1321,MACROREG-RUM
HA8140,1331,MACROREG-IRAQ
HA8141,233,MACROREG-IRAQ
HA8143,691,MACROREG-IRAN
HA8144,378,MACROREG-ANDALUS
HA8145,677,MACROREG-SARABIA
HA8146,591,MACROREG-EGYPT
HA8147,1048,MACROREG-SARABIA
HA8148,1077,MACROREG-SARABIA
HA8150,367,MACROREG-IRAN
HA8151,547,MACROREG-IRAQ
HA8151,547,MACROREG-MAWARANNAHR
HA8153,612,MACROREG-EGYPT
HA8154,612,MACROREG-SYRIA
HA8155,621,MACROREG-EGYPT
HA8155,621,MACROREG-IRAN
HA8155,621,MACROREG-IRAQ
HA8156,623,MACROREG-EGYPT
HA8158,650,MACROREG-SYRIA
HA8160,0,MACROREG-IRAQ
HA8162,1040,MACROREG-IRAN
HA8163,390,MACROREG-IRAN
HA8163,390,MACROREG-IRAQ
HA8164,630,MACROREG-IRAN
HA8164,630,MACROREG-IRAQ
HA8165,361,MACROREG-EGYPT
HA8166,701,MACROREG-IRAQ
HA8167,454,MACROREG-MAGHRIB
HA8168,1015,MACROREG-INDIA
HA8169,604,MACROREG-ANDALUS
HA8170,1002,MACROREG-EGYPT
HA8170,1002,MACROREG-RUM
HA8171,1180,MACROREG-MAGHRIB
HA8172,211,MACROREG-IRAN
HA8173,153,MACROREG-IRAQ
HA8173,153,MACROREG-SARABIA
HA8174,203,MACROREG-IRAQ
HA8175,1040,MACROREG-ARABIA
HA8175,1040,MACROREG-EGYPT
HA8175,1040,MACROREG-IRAN
HA8176,1226,MACROREG-INDIA
HA8177,762,MACROREG-EGYPT
HA8178,1085,MACROREG-INDIA
HA8179,1101,MACROREG-INDIA
HA8179,1101,MACROREG-IRAN
HA8180,168,MACROREG-IRAQ
HA8181,290,MACROREG-IRAQ
HA8184,663,MACROREG-MAWARANNAHR
HA8185,690,MACROREG-EGYPT
HA8187,1310,MACROREG-IRAN
HA8188,150,MACROREG-IRAN
HA8188,150,MACROREG-IRAQ
HA8188,150,MACROREG-MAWARANNAHR
HA8189,792,MACROREG-IRAQ
HA8190,116,MACROREG-SYRIA
HA8191,318,MACROREG-MAWARANNAHR
HA8192,437,MACROREG-MAGHRIB
HA8193,492,MACROREG-SYRIA
HA8194,615,MACROREG-SYRIA
HA8195,1192,MACROREG-SYRIA
HA8196,1069,MACROREG-INDIA
HA8197,485,MACROREG-IRAN
HA8197,485,MACROREG-IRAQ
HA8198,857,MACROREG-IRAN
HA8199,230,MACROREG-IRAN
HA8199,230,MACROREG-SYRIA
HA8200,643,MACROREG-SYRIA
HA8201,695,MACROREG-SYRIA
HA8202,1080,MACROREG-SYRIA
HA8203,355,MACROREG-ANDALUS
HA8204,250,MACROREG-IRAQ
HA8206,306,MACROREG-EGYPT
HA8208,447,MACROREG-IRAQ
HA8211,489,MACROREG-MAWARANNAHR
HA8212,425,MACROREG-MAWARANNAHR
HA8214,522,MACROREG-SYRIA
HA8215,673,MACROREG-EGYPT
HA8216,680,MACROREG-SARABIA
HA8217,705,MACROREG-ARABIA
HA8217,705,MACROREG-MAWARANNAHR
HA8218,860,MACROREG-ARABIA
HA8218,860,MACROREG-RUM
HA8219,948,MACROREG-IRAN
HA8221,1014,MACROREG-EGYPT
HA8223,1051,MACROREG-EGYPT
HA8224,1066,MACROREG-ARABIA
HA8224,1066,MACROREG-EGYPT
HA8224,1066,MACROREG-SYRIA
HA8225,1084,MACROREG-EGYPT
HA8228,1280,MACROREG-EGYPT
HA8229,1201,MACROREG-INDIA
HA8229,1201,MACROREG-IRAN
HA8231,527,MACROREG-INDIA
HA8232,141,MACROREG-ARABIA
HA8233,186,MACROREG-IRAQ
HA8234,200,MACROREG-IRAQ
HA8235,217,MACROREG-IRAQ
HA8236,0,MACROREG-IRAN
HA8236,0,MACROREG-IRAQ
HA8237,221,MACROREG-IRAQ
HA8238,240,MACROREG-INDIA
HA8238,240,MACROREG-IRAQ
HA8239,245,MACROREG-IRAN
HA8239,245,MACROREG-IRAQ
HA8240,294,MACROREG-IRAQ
HA8241,323,MACROREG-IRAN
HA8241,323,MACROREG-SYRIA
HA8243,363,MACROREG-EGYPT
HA8246,605,MACROREG-ANDALUS
HA8246,605,MACROREG-EGYPT
HA8247,620,MACROREG-SARABIA
HA8249,639,MACROREG-IRAQ
HA8251,730,MACROREG-IRAN
HA8252,669,MACROREG-IRAN
HA8253,736,MACROREG-SYRIA
HA8254,759,MACROREG-EGYPT
HA8255,430,MACROREG-MAGHRIB
HA8256,791,MACROREG-MAGHRIB
HA8257,815,MACROREG-RUM
HA8259,795,MACROREG-RUM
HA8261,838,MACROREG-RUM
HA8262,923,MACROREG-SARABIA
HA8263,968,MACROREG-SYRIA
HA8265,999,MACROREG-SYRIA
HA8266,938,MACROREG-RUM
HA8269,1089,MACROREG-SYRIA
HA8270,1119,MACROREG-RUM
HA8271,1133,MACROREG-RUM
HA8272,1142,MACROREG-RUM
HA8273,1157,MACROREG-RUM
HA8273,1157,MACROREG-SYRIA
HA8274,1173,MACROREG-SYRIA
HA8275,0,MACROREG-MAGHRIB
HA8276,1307,MACROREG-RUM
HA8277,568,MACROREG-ARABIA
HA8277,568,MACROREG-MAWARANNAHR
HA8278,634,MACROREG-EGYPT
HA8278,634,MACROREG-MAWARANNAHR
HA8279,254,MACROREG-IRAQ
HA8280,841,MACROREG-RUM
HA8281,0,MACROREG-EGYPT
HA8282,539,MACROREG-IRAQ
HA8283,675,MACROREG-EGYPT
HA8284,557,MACROREG-IRAQ
HA8285,617,MACROREG-IRAN
HA8286,640,MACROREG-EGYPT
HA8286,640,MACROREG-MAWARANNAHR
HA8287,0,MACROREG-INDIA
HA8288,0,MACROREG-INDIA
HA8289,815,MACROREG-SARABIA
HA8290,956,MACROREG-IRAN
HA8290,956,MACROREG-RUM
HA8292,1062,MACROREG-INDIA
HA8293,1109,MACROREG-MAGHRIB
HA8294,0,MACROREG-IRAN
HA8295,1301,MACROREG-IRAN
HA8295,1301,MACROREG-IRAQ
HA8296,435,MACROREG-ANDALUS
HA8297,575,MACROREG-EGYPT
HA8298,428,MACROREG-IRAN
HA8298,428,MACROREG-IRAQ
HA8301,1287,MACROREG-SYRIA
HA8302,1063,MACROREG-ARABIA
HA8302,1063,MACROREG-MAWARANNAHR
HA8303,220,MACROREG-IRAQ
HA8304,7,MACROREG-SARABIA
HA8305,508,MACROREG-MAWARANNAHR
HA8306,1291,MACROREG-INDIA
HA8308,444,MACROREG-MAWARANNAHR
HA8311,507,MACROREG-IRAN
HA8312,552,MACROREG-IRAN
HA8313,610,MACROREG-MAWARANNAHR
HA8314,940,MACROREG-ANDALUS
HA8314,940,MACROREG-IRAN
HA8315,1108,MACROREG-INDIA
HA8316,1287,MACROREG-SYRIA
HA8317,211,MACROREG-SARABIA
HA8319,551,MACROREG-SYRIA
HA8321,170,MACROREG-ARABIA
HA8321,170,MACROREG-INDIA
HA8321,170,MACROREG-IRAQ
HA8322,573,MACROREG-SARABIA
HA8323,212,MACROREG-IRAQ
HA8324,212,MACROREG-IRAQ
HA8325,0,MACROREG-IRAQ
HA8326,293,MACROREG-IRAQ
HA8326,293,MACROREG-MAWARANNAHR
HA8327,327,MACROREG-IRAQ
HA8328,373,MACROREG-MAWARANNAHR
HA8329,397,MACROREG-IRAN
