[31.99567, 48.30405]	[48.30405, 31.99567]	قرية الرمل,Khuzistan	[48.0726538110081, 32.198967066928766]
DAWRAQ_489E308N_S	[48.92625, 30.81069]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	ISTAKHR_529E299N_S	[52.92548, 29.97008]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	ISTAKHR_529E299N_S	[52.92548, 29.97008]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	SURU_562E271N_S	[56.21348, 27.19067]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	SURU_562E271N_S	[56.21348, 27.19067]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	SARWISTAN_524E314N_S	[52.43219, 31.42233]
KAHAMANDA_531E302N_S	[53.1975, 30.2849]	ANJIRA_544E321N_S	[54.41329, 32.14014]
KHAWAS_688E402N_S	[68.82906, 40.22314]	SAMARQAND_670E396N_S	[67.03225, 39.67905]
KHAWAS_688E402N_S	[68.82906, 40.22314]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
KHAWAS_688E402N_S	[68.82906, 40.22314]	BASAND_672E382N_S	[67.24396, 38.21375]
ASFARAYIN_574E369N_S	[57.43023, 36.98777]	ASTARABADH_544E367N_S	[54.47005, 36.7886]
ASFARAYIN_574E369N_S	[57.43023, 36.98777]	NAYSABUR_587E361N_S	[58.79841, 36.12138]
[36.98777, 57.43023]	[57.43023, 36.98777]	MIHRAJAN_578E365N_S	[57.98057754557987, 36.64347818429823]
[36.64347818429823, 57.98057754557987]	[57.98057754557987, 36.64347818429823]	RIWAND_583E361N_S	[58.52848600695193, 36.29920218073249]
ASFARAYIN_574E369N_S	[57.43023, 36.98777]	RIBATDIHISTAN_546E382N_S	[54.61471, 38.26671]
ASFARAYIN_574E369N_S	[57.43023, 36.98777]	ZIRADABADH_553E366N_S	[55.30802, 36.65798]
QADISIYYA_439E340N_S	[43.98259, 34.09388]	KUFA_443E320N_S	[44.39355, 32.03808]
QADISIYYA_439E340N_S	[43.98259, 34.09388]	UMAN_564E238N_R	[56.45284, 23.82088]
QADISIYYA_439E340N_S	[43.98259, 34.09388]	ABBADAN_482E303N_S	[48.27394, 30.33563]
TIFLIS_448E420N_S	[44.83734, 42.0841]	BARZA_462E365N_S	[46.2141, 36.5057]
TIFLIS_448E420N_S	[44.83734, 42.0841]	DABIL_446E401N_S	[44.68562, 40.16468]
[36.5057, 46.2141]	[46.2141, 36.5057]	SABURKHAST_461E369N_S	[46.20403971790617, 36.37163091913134]
MULTAN_714E301N_S	[71.40071, 30.17568]	GHAZNA_684E335N_S	[68.40733, 33.56409]
MULTAN_714E301N_S	[71.40071, 30.17568]	QANDABIL_674E286N_S	[67.48191, 28.62665]
MULTAN_714E301N_S	[71.40071, 30.17568]	MANSURA_688E258N_S	[68.87697, 25.8651]
MULTAN_714E301N_S	[71.40071, 30.17568]	UGH_698E339N_S	[69.86876, 33.95277]
MULTAN_714E301N_S	[71.40071, 30.17568]	SUBARA_729E195N_S	[72.95093, 19.52404]
MULTAN_714E301N_S	[71.40071, 30.17568]	FAHRAJ_588E289N_S	[58.88326, 28.97908]
MULTAN_714E301N_S	[71.40071, 30.17568]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
MULTAN_714E301N_S	[71.40071, 30.17568]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
SIRAF_523E276N_S	[52.34306, 27.69666]	UMAN_564E238N_R	[56.45284, 23.82088]
SIRAF_523E276N_S	[52.34306, 27.69666]	BASRA_477E304N_S	[47.71735, 30.40147]
SIRAF_523E276N_S	[52.34306, 27.69666]	ABBADAN_482E303N_S	[48.27394, 30.33563]
DARJIN_581E292N_S	[58.17433, 29.20052]	FAHRAJ_588E289N_S	[58.88326, 28.97908]
DARJIN_581E292N_S	[58.17433, 29.20052]	JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]
DARJIN_581E292N_S	[58.17433, 29.20052]	SIRJAN_557E294N_S	[55.74854, 29.46102]
DARJIN_581E292N_S	[58.17433, 29.20052]	ZARAND_565E308N_S	[56.59714, 30.82737]
DARJIN_581E292N_S	[58.17433, 29.20052]	KHABIS_577E304N_S	[57.75292, 30.46232]
SHARAFDHUNAML_351E289N_S	[35.19783, 28.9426]	AYLA_349E295N_S	[34.94527, 29.57226]
SHARAFDHUNAML_351E289N_S	[35.19783, 28.9426]	RUHBA_364E276N_R	[36.48835, 27.67097]
[28.9426, 35.19783]	[35.19783, 28.9426]	SALA_354E278N_S	[35.4581297816203, 28.68953464819124]
[28.68953464819124, 35.4581297816203]	[35.4581297816203, 28.68953464819124]	NABK_362E267N_S	[35.71780444279892, 28.436471901687923]
[28.436471901687923, 35.71780444279892]	[35.71780444279892, 28.436471901687923]	DABBA_357E273N_S	[35.976862026733926, 28.1834117480304]
SHARAFDHUNAML_351E289N_S	[35.19783, 28.9426]	BADAYAQUB_367E270N_S	[36.74694, 27.03413]
SHARAFDHUNAML_351E289N_S	[35.19783, 28.9426]	BADAYAQUB_367E270N_S	[36.74694, 27.03413]
WAYKHAN_601E420N_S	[60.19436, 42.0552]	BUKHARA_644E398N_S	[64.46489, 39.85224]
[42.19314, 60.25053]	[60.25053, 42.19314]	باراب سار,Khurasan,Sijistan,Transoxiana	[60.54450508554417, 42.05143801732638]
[42.05143801732638, 60.54450508554417]	[60.54450508554417, 42.05143801732638]	أمير,Khurasan,Sijistan,Transoxiana	[61.12984560325877, 41.767294631135734]
WAYKHAN_601E420N_S	[60.19436, 42.0552]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
WAYKHAN_601E420N_S	[60.19436, 42.0552]	BASAND_672E382N_S	[67.24396, 38.21375]
BUST_643E313N_S	[64.39078, 31.39108]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
[31.39108, 64.39078]	[64.39078, 31.39108]	FIRUZQAND_646E315N_S	[64.72263442258163, 31.293968421997818]
[31.293968421997818, 64.72263442258163]	[64.72263442258163, 31.293968421997818]	ميغون,Khurasan,Sijistan,Transoxiana	[65.05414777143231, 31.196858471203214]
[31.196858471203214, 65.05414777143231]	[65.05414777143231, 31.196858471203214]	رباط كشر,Khurasan,Sijistan,Transoxiana	[65.38532170297565, 31.099750144252294]
[31.51036, 65.43237]	[65.43237, 31.51036]	RIBATHAJARIYYA_658E313N_S	[65.76464562530018, 31.413246418739586]
[31.413246418739586, 65.76464562530018]	[65.76464562530018, 31.413246418739586]	RIBATKANKI_663E310N_S	[66.09657813255846, 31.316134468845735]
BUST_643E313N_S	[64.39078, 31.39108]	TAQ_621E306N_S	[62.12651, 30.68777]
[31.39108, 64.39078]	[64.39078, 31.39108]	RIBATABDALLAH_639E313N_S	[64.13782697199011, 31.31498270317578]
[31.31498270317578, 64.13782697199011]	[64.13782697199011, 31.31498270317578]	RIBATQAHASTAN_635E313N_S	[63.885077942224115, 31.238886147358908]
[31.238886147358908, 63.885077942224115]	[63.885077942224115, 31.238886147358908]	RIBATKARUDIN_631E313N_S	[63.63253213483802, 31.16279033134926]
[31.16279033134926, 63.63253213483802]	[63.63253213483802, 31.16279033134926]	دهك,Khurasan,Sijistan,Transoxiana	[63.38018877657481, 31.086695253952247]
[31.086695253952247, 63.38018877657481]	[63.38018877657481, 31.086695253952247]	HARURI_623E312N_S	[63.12804709676974, 31.010600913978763]
[31.010600913978763, 63.12804709676974]	[63.12804709676974, 31.010600913978763]	SARUZAN_621E311N_S	[62.87610632733577, 30.9345073102452]
[30.9345073102452, 62.87610632733577]	[62.87610632733577, 30.9345073102452]	ZANBUQ_619E309N_S	[62.62436570274898, 30.858414441573373]
BUST_643E313N_S	[64.39078, 31.39108]	ZARANJ_616E307N_S	[61.61613, 30.7594]
BUST_643E313N_S	[64.39078, 31.39108]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
BAYDA_370E267N_S	[37.01435, 26.79044]	WADIQURA_382E256N_W	[38.29849, 25.67549]
BAYDA_370E267N_S	[37.01435, 26.79044]	BADAYAQUB_367E270N_S	[36.74694, 27.03413]
[26.79044, 37.01435]	[37.01435, 26.79044]	السرحتین,Jazirat al-Arab,Yemen	[36.88093816709194, 26.912212329130025]
BAYDA_370E267N_S	[37.01435, 26.79044]	SUQYAYAZID_383E261N_S	[38.35433, 26.15916]
[26.79044, 37.01435]	[37.01435, 26.79044]	QURH_379E265N_S	[37.68543249570964, 26.476714630573326]
BAYDA_370E267N_S	[37.01435, 26.79044]	SUQYAYAZID_383E261N_S	[38.35433, 26.15916]
BAYDA_370E267N_S	[37.01435, 26.79044]	WADITAYY_419E270N_R	[41.94575, 27.05571]
BAYDA_370E267N_S	[37.01435, 26.79044]	JARBA_381E304N_S	[38.12681, 30.48436]
LAJJUN_352E326N_S	[35.27017, 32.60823]	TABARIYYA_355E327N_S	[35.51241, 32.77755]
LAJJUN_352E326N_S	[35.27017, 32.60823]	AKKA_350E329N_S	[35.07559, 32.92878]
LAJJUN_352E326N_S	[35.27017, 32.60823]	RAMLA_348E319N_S	[34.86436, 31.92484]
LAJJUN_352E326N_S	[35.27017, 32.60823]	RAMLA_348E319N_S	[34.86436, 31.92484]
[32.60823, 35.27017]	[35.27017, 32.60823]	QALANSUWA_349E322N_S	[35.16825596933915, 32.43769465358443]
LAJJUN_352E326N_S	[35.27017, 32.60823]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
LAJJUN_352E326N_S	[35.27017, 32.60823]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
AMUL_524E364N_S	[52.40859, 36.42256]	ASTARABADH_544E367N_S	[54.47005, 36.7886]
AMUL_524E364N_S	[52.40859, 36.42256]	ASTARABADH_544E367N_S	[54.47005, 36.7886]
AMUL_524E364N_S	[52.40859, 36.42256]	RAYY_515E356N_S	[51.50831, 35.62754]
AMUL_524E364N_S	[52.40859, 36.42256]	ZIRADABADH_553E366N_S	[55.30802, 36.65798]
AMUL_524E364N_S	[52.40859, 36.42256]	ZIRADABADH_553E366N_S	[55.30802, 36.65798]
SARWISTAN_524E314N_S	[52.43219, 31.42233]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
SARWISTAN_524E314N_S	[52.43219, 31.42233]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
SARWISTAN_524E314N_S	[52.43219, 31.42233]	SURU_562E271N_S	[56.21348, 27.19067]
SARWISTAN_524E314N_S	[52.43219, 31.42233]	ANJIRA_544E321N_S	[54.41329, 32.14014]
SARWISTAN_524E314N_S	[52.43219, 31.42233]	ANJIRA_544E321N_S	[54.41329, 32.14014]
QADAS_354E331N_S	[35.49123, 33.12189]	BANIYAS_356E332N_S	[35.67787, 33.2515]
QADAS_354E331N_S	[35.49123, 33.12189]	JABALLUBNAN_359E341N_O	[35.99225, 34.15941]
QADAS_354E331N_S	[35.49123, 33.12189]	SUR_352E332N_S	[35.20796, 33.26921]
QADAS_354E331N_S	[35.49123, 33.12189]	GHUTA_364E335N_W	[36.44363, 33.50849]
QADAS_354E331N_S	[35.49123, 33.12189]	BATHANIYYA_361E327N_S	[36.15837, 32.72189]
SHABURQAN_657E366N_S	[65.78352, 36.65136]	FARIYAB_649E364N_S	[64.93938, 36.46025]
SHABURQAN_657E366N_S	[65.78352, 36.65136]	BALKH_668E367N_S	[66.88305, 36.78497]
[36.65136, 65.78352]	[65.78352, 36.65136]	SIDRA_662E368N_S	[66.22238254656342, 36.70595723271529]
[36.70595723271529, 66.22238254656342]	[66.22238254656342, 36.70595723271529]	DASTAJIRDA_666E368N_S	[66.66155729012479, 36.76055286270543]
SHABURQAN_657E366N_S	[65.78352, 36.65136]	BADHAKHSHAN_707E375N_R	[70.79525, 37.59609]
[36.65136, 65.78352]	[65.78352, 36.65136]	QA_653E363N_S	[66.2333446882283, 36.74578959405378]
SHABURQAN_657E366N_S	[65.78352, 36.65136]	MALIN_650E368N_S	[65.07649, 36.81403]
SHABURQAN_657E366N_S	[65.78352, 36.65136]	YAHUDIYYA_648E359N_S	[64.83857, 35.9347]
SHABURQAN_657E366N_S	[65.78352, 36.65136]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
SHABURQAN_657E366N_S	[65.78352, 36.65136]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
BAJJANA_024W369N_R	[-2.41826, 36.95657]	ISTIJA_051W375N_S	[-5.10865, 37.53493]
BAJJANA_024W369N_R	[-2.41826, 36.95657]	ARJUNA_040W379N_S	[-4.053, 37.9204]
BAJJANA_024W369N_R	[-2.41826, 36.95657]	TURTUSHA_006E407N_S	[0.60933, 40.79221]
[37.53493, -5.10865]	[-5.10865, 37.53493]	BALANSIYYA_004W394N_R	[-3.9283566016429785, 39.07665146834011]
BAJJANA_024W369N_R	[-2.41826, 36.95657]	WADIHIJARA_031W406N_R	[-3.15111, 40.6491]
BAJJANA_024W369N_R	[-2.41826, 36.95657]	MARIDA_063W388N_S	[-6.32886, 38.89521]
BAJJANA_024W369N_R	[-2.41826, 36.95657]	SHANTARIN_087W392N_S	[-8.71712, 39.22337]
UBULLA_478E304N_S	[47.83555, 30.49692]	BASRA_477E304N_S	[47.71735, 30.40147]
UBULLA_478E304N_S	[47.83555, 30.49692]	ABBADAN_482E303N_S	[48.27394, 30.33563]
UBULLA_478E304N_S	[47.83555, 30.49692]	HISNMAHDI_483E305N_S	[48.33301, 30.52571]
UBULLA_478E304N_S	[47.83555, 30.49692]	UMAN_564E238N_R	[56.45284, 23.82088]
NAYSABUR_587E361N_S	[58.79841, 36.12138]	BISKAND_583E360N_S	[58.39294, 36.08371]
NAYSABUR_587E361N_S	[58.79841, 36.12138]	TUS_594E364N_S	[59.49915, 36.42208]
NAYSABUR_587E361N_S	[58.79841, 36.12138]	ASFARAYIN_574E369N_S	[57.43023, 36.98777]
NAYSABUR_587E361N_S	[58.79841, 36.12138]	MAZDURAN_605E361N_S	[60.54672, 36.17215]
NAYSABUR_587E361N_S	[58.79841, 36.12138]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
MAWSIL_431E363N_S	[43.127, 36.32809]	NIHIYYA_415E343N_S	[41.5567, 34.39307]
[36.32809, 43.127]	[43.127, 36.32809]	MARJJUHAYNA_432E361N_S	[42.595738707793025, 35.686071822339976]
MAWSIL_431E363N_S	[43.127, 36.32809]	HADITHA_423E341N_S	[42.38707, 34.10682]
MAWSIL_431E363N_S	[43.127, 36.32809]	SINJAR_418E363N_S	[41.89101, 36.32446]
[36.32809, 43.127]	[43.127, 36.32809]	MAHLABIYYA_427E362N_S	[42.818338838063184, 36.328375649317415]
[36.328375649317415, 42.818338838063184]	[42.818338838063184, 36.328375649317415]	SHAHHAJIYYA_429E362N_S	[42.50967654456213, 36.32866129448985]
[36.32866129448985, 42.50967654456213]	[42.50967654456213, 36.32866129448985]	TALLAFAR_424E363N_S	[42.201013119497304, 36.32894693551733]
MAWSIL_431E363N_S	[43.127, 36.32809]	TALLFAFAN_417E377N_S	[41.78238, 37.72559]
[36.32809, 43.127]	[43.127, 36.32809]	MAZARII_430E366N_S	[42.906550143736325, 36.561789746546964]
[36.561789746546964, 42.906550143736325]	[42.906550143736325, 36.561789746546964]	معلثايا,Aqur	[42.68542956450044, 36.79548775801105]
[36.79548775801105, 42.68542956450044]	[42.68542956450044, 36.79548775801105]	HASANIYYA_427E371N_S	[42.46363047229004, 37.02918402378588]
[37.02918402378588, 42.46363047229004]	[42.46363047229004, 37.02918402378588]	THAMANIN_426E373N_S	[42.241144982650454, 37.26287853310898]
[37.26287853310898, 42.241144982650454]	[42.241144982650454, 37.26287853310898]	JAZIRAIBNUMAR_421E372N_S	[42.01796511491852, 37.496571275059125]
MAWSIL_431E363N_S	[43.127, 36.32809]	DARA_409E371N_S	[40.94689, 37.18527]
[36.32809, 43.127]	[43.127, 36.32809]	BALAD_427E364N_S	[42.767430882864964, 36.473537485994136]
[36.473537485994136, 42.767430882864964]	[42.767430882864964, 36.473537485994136]	BARQAID_420E369N_S	[42.407184570105436, 36.61898210245679]
[36.61898210245679, 42.407184570105436]	[42.407184570105436, 36.61898210245679]	ADHRAMA_417E369N_S	[42.046256189439454, 36.76442383859728]
[36.76442383859728, 42.046256189439454]	[42.046256189439454, 36.76442383859728]	المونسة,Aqur	[41.684640832309086, 36.9098626835268]
[36.9098626835268, 41.684640832309086]	[41.684640832309086, 36.9098626835268]	NASIBIN_412E370N_S	[41.32233355346555, 37.055298626257446]
MALLAHA_593E355N_S	[59.36352, 35.53664]	BUZJAN_606E351N_S	[60.61524, 35.17917]
MALLAHA_593E355N_S	[59.36352, 35.53664]	SANKAN_594E350N_S	[59.41155, 35.05003]
MALLAHA_593E355N_S	[59.36352, 35.53664]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
MALLAHA_593E355N_S	[59.36352, 35.53664]	ASFUZAR_621E332N_S	[62.12974, 33.24402]
MALLAHA_593E355N_S	[59.36352, 35.53664]	TUN_581E339N_S	[58.11679, 33.92591]
MAKKA_398E213N_S	[39.83612, 21.39132]	JUDDA_391E214N_S	[39.1779, 21.46201]
MAKKA_398E213N_S	[39.83612, 21.39132]	JUDDA_391E214N_S	[39.1779, 21.46201]
MAKKA_398E213N_S	[39.83612, 21.39132]	TAIF_404E212N_S	[40.40566, 21.21629]
MAKKA_398E213N_S	[39.83612, 21.39132]	TAIF_404E212N_S	[40.40566, 21.21629]
MAKKA_398E213N_S	[39.83612, 21.39132]	QARN_402E214N_S	[40.21296, 21.46576]
MAKKA_398E213N_S	[39.83612, 21.39132]	QARN_402E214N_S	[40.21296, 21.46576]
MAKKA_398E213N_S	[39.83612, 21.39132]	ABYAYN_449E131N_S	[44.96348, 13.14229]
MAKKA_398E213N_S	[39.83612, 21.39132]	ABYAYN_449E131N_S	[44.96348, 13.14229]
MAKKA_398E213N_S	[39.83612, 21.39132]	NASAFAN_448E140N_R	[44.8432, 14.02916]
MAKKA_398E213N_S	[39.83612, 21.39132]	NASAFAN_448E140N_R	[44.8432, 14.02916]
RASSIKR_528E297N_S	[52.87257, 29.7751]	ISTAKHR_529E299N_S	[52.92548, 29.97008]
RASSIKR_528E297N_S	[52.87257, 29.7751]	RASDUNYA_537E300N_S	[53.78841, 30.00577]
RASSIKR_528E297N_S	[52.87257, 29.7751]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
RASSIKR_528E297N_S	[52.87257, 29.7751]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
RASSIKR_528E297N_S	[52.87257, 29.7751]	SURU_562E271N_S	[56.21348, 27.19067]
ARRAJAN_502E306N_S	[50.29766, 30.6103]	RAMHURMUZ_496E312N_S	[49.60131, 31.28576]
ARRAJAN_502E306N_S	[50.29766, 30.6103]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
ARRAJAN_502E306N_S	[50.29766, 30.6103]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
ARRAJAN_502E306N_S	[50.29766, 30.6103]	SURU_562E271N_S	[56.21348, 27.19067]
ARRAJAN_502E306N_S	[50.29766, 30.6103]	ANJIRA_544E321N_S	[54.41329, 32.14014]
ARRAJAN_502E306N_S	[50.29766, 30.6103]	ANJIRA_544E321N_S	[54.41329, 32.14014]
ARRAJAN_502E306N_S	[50.29766, 30.6103]	ANJIRA_544E321N_S	[54.41329, 32.14014]
GHAZZA_344E314N_S	[34.45664, 31.49664]	RAMLA_348E319N_S	[34.86436, 31.92484]
[31.49664, 34.45664]	[34.45664, 31.49664]	AZDUD_346E317N_S	[34.65980238628448, 31.71066383779758]
GHAZZA_344E314N_S	[34.45664, 31.49664]	RAMLA_348E319N_S	[34.86436, 31.92484]
GHAZZA_344E314N_S	[34.45664, 31.49664]	RAMLA_348E319N_S	[34.86436, 31.92484]
GHAZZA_344E314N_S	[34.45664, 31.49664]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
GHAZZA_344E314N_S	[34.45664, 31.49664]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
GHAZZA_344E314N_S	[34.45664, 31.49664]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
GHAZZA_344E314N_S	[34.45664, 31.49664]	BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]
SHALUS_514E366N_S	[51.45535, 36.60408]	ASTARABADH_544E367N_S	[54.47005, 36.7886]
[36.60408, 51.45535]	[51.45535, 36.60408]	NATIL_519E364N_S	[51.830937750691355, 36.631266243232545]
SHALUS_514E366N_S	[51.45535, 36.60408]	ASTARABADH_544E367N_S	[54.47005, 36.7886]
SHALUS_514E366N_S	[51.45535, 36.60408]	RAYY_515E356N_S	[51.50831, 35.62754]
SHALUS_514E366N_S	[51.45535, 36.60408]	ZIRADABADH_553E366N_S	[55.30802, 36.65798]
SHALUS_514E366N_S	[51.45535, 36.60408]	ZIRADABADH_553E366N_S	[55.30802, 36.65798]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
